,index,time,ghi,dhi,dni,temp_air,cloud_cover (%),wind_speed,precipitation (mm),This Month Full Load Hours (h),Total Yield (kWh),Daily Value (kWh),poa_global,theoretical_kwh,PR_Daily,Month,Daily Value Imputed,energy_mwh,co2_avoided,trees_saved,cars_offroad,homes_powered,coal_emission_avoided,coal_tonnage_avoided,gas_saved
338,338,2025-12-05,0.511,0.489,0.1281,-8.804166666666667,100.0,4.048611111111112,2.5,0.0,8388.7,0.1,0.48395479174755507,0.005154118532111462,19.40195969048339,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
339,339,2025-12-06,0.678,0.644,0.1692,-17.495833333333334,100.0,3.378472222222222,1.3,0.0,8388.7,0.4,0.6375753376739363,0.006790177346227421,58.90862338407662,12,0.4,0.0004,0.00021600000000000002,0.00981818181818182,4.6956521739130444e-05,4e-05,0.00036,8.640000000000001e-05,0.09391304347826089
340,340,2025-12-07,0.796,0.55,1.4087,-16.970833333333335,73.625,2.2523148148148144,1.6,0.0,8388.7,0.3,0.7382703313014994,0.00786257902836097,38.15541935004727,12,0.3,0.0003,0.000162,0.007363636363636365,3.521739130434783e-05,2.9999999999999997e-05,0.00027,6.48e-05,0.07043478260869566
341,341,2025-12-08,0.799,0.496,1.5012,-12.195833333333333,94.41666666666667,2.3171296296296298,0.30000000000000004,0.0,8388.7,0.4,0.7026573516817904,0.007483300795411069,53.45234822650577,12,0.4,0.0004,0.00021600000000000002,0.00981818181818182,4.6956521739130444e-05,4e-05,0.00036,8.640000000000001e-05,0.09391304347826089
342,342,2025-12-09,0.617,0.53,0.4149,-13.833333333333334,97.45833333333333,3.4571759259259256,2.8000000000000003,0.0,8388.7,0.2,0.5676913827593422,0.006045913226386994,33.08019690509501,12,0.2,0.0002,0.00010800000000000001,0.00490909090909091,2.3478260869565222e-05,2e-05,0.00018,4.3200000000000007e-05,0.046956521739130445
343,343,2025-12-10,0.826,0.421,2.2152,-17.395833333333332,71.45833333333333,2.479166666666667,0.2,0.0,8388.7,0.3,0.7438479843892528,0.007921981033745543,37.86931560705326,12,0.3,0.0003,0.000162,0.007363636363636365,3.521739130434783e-05,2.9999999999999997e-05,0.00027,6.48e-05,0.07043478260869566
344,344,2025-12-11,0.936,0.366,3.2116,-22.0625,59.583333333333336,3.888888888888889,1.9,0.0,8388.7,0.1,0.8486390494776319,0.009038005876936778,11.064387583015456,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
345,345,2025-12-12,0.702,0.627,0.433,-28.7625,53.666666666666664,1.4143518518518519,0.1,0.0,8388.7,0.1,0.6634042083052117,0.007065254818450505,14.15377117593208,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
346,346,2025-12-13,0.688,0.594,0.49970000000000003,-23.78333333333333,69.91666666666667,1.803240740740741,0.4,0.0,8388.7,0.0,0.643134461635905,0.006849382016422389,0.0,12,0.2808826785839611,0.0002808826785839611,0.000151676646435339,0.006894393019788136,3.297318400768239e-05,2.8088267858396107e-05,0.000252794410725565,6.0670658574135595e-05,0.06594636801536478
347,347,2025-12-14,0.669,0.495,0.9255,-10.775,99.58333333333333,2.1666666666666665,1.4000000000000001,0.0,8388.7,0.2,0.617384270662187,0.006575142482552291,30.417591790705266,12,0.2,0.0002,0.00010800000000000001,0.00490909090909091,2.3478260869565222e-05,2e-05,0.00018,4.3200000000000007e-05,0.046956521739130445
348,348,2025-12-15,0.567,0.455,0.6029000000000001,-6.316666666666666,95.875,2.539351851851852,1.2,0.0,8388.7,0.1,0.5287316685553034,0.005630992270113981,17.758859398678563,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
349,349,2025-12-16,0.793,0.456,1.8728,-13.233333333333334,75.04166666666667,3.7858796296296298,7.0,0.0,8388.7,0.2,0.7352399738381117,0.007830305721375889,25.541786887582386,12,0.2,0.0002,0.00010800000000000001,0.00490909090909091,2.3478260869565222e-05,2e-05,0.00018,4.3200000000000007e-05,0.046956521739130445
350,350,2025-12-17,0.297,0.297,0.0,-16.258333333333333,94.33333333333333,4.262731481481481,6.2,0.0,8388.7,0.1,0.2820785793464919,0.0030041368700401386,33.28743140743248,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
351,351,2025-12-18,0.818,0.446,2.0573,-21.929166666666664,70.70833333333333,2.177083333333333,0.4,0.0,8388.7,0.1,0.761056977062699,0.008105256805717744,12.337672006821098,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
352,352,2025-12-19,0.899,0.351,3.0174000000000003,-20.008333333333333,88.0,5.710648148148148,2.8,0.0,8388.7,0.2,0.8327524091006824,0.008868813156922267,22.550931726856422,12,0.2,0.0002,0.00010800000000000001,0.00490909090909091,2.3478260869565222e-05,2e-05,0.00018,4.3200000000000007e-05,0.046956521739130445
353,353,2025-12-20,0.891,0.357,3.0834,-28.145833333333332,33.583333333333336,2.6157407407407405,0.0,0.0,8388.7,0.1,0.8536602555273923,0.009091481721366729,10.999307160787751,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
354,354,2025-12-21,0.745,0.525,1.1512,-25.1875,95.5,1.7106481481481484,0.0,0.0,8388.7,0.1,0.692942525461681,0.007379837896166902,13.550433140535532,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
355,355,2025-12-22,0.892,0.365,3.0748,-22.266666666666666,74.5,2.181712962962963,1.9,0.0,8388.7,0.1,0.8698147913595694,0.009263527527979414,10.795023785265554,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
356,356,2025-12-23,0.928,0.3,3.6012,-25.425,42.583333333333336,1.8715277777777777,0.0,0.0,8388.7,0.2,0.9041067389576946,0.009628736769899445,20.771156671893177,12,0.2,0.0002,0.00010800000000000001,0.00490909090909091,2.3478260869565222e-05,2e-05,0.00018,4.3200000000000007e-05,0.046956521739130445
357,357,2025-12-24,0.418,0.415,0.0149,-25.212500000000002,79.70833333333333,2.025462962962963,4.4,0.0,8388.7,0.1,0.396745789611713,0.004225342659364743,23.66671961583216,12,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
358,358,2025-12-25,0.94,0.301,3.6422000000000003,-20.391666666666666,58.041666666666664,3.0173611111111107,6.1,0.0,8388.7,,0.9256095983045678,0.009857742221943647,,12,0.40425092854376843,0.00040425092854376845,0.00021829550141363497,0.009922522791528863,4.7455543785572824e-05,4.042509285437684e-05,0.0003638258356893916,8.7318200565454e-05,0.09491108757114565
359,359,2025-12-26,0.478,0.46,0.10419999999999999,-19.883333333333333,87.5,2.724537037037037,1.0,0.0,8388.7,,0.4553891014933389,0.00484989393090406,,12,0.19888673093342338,0.00019888673093342339,0.00010739883470404864,0.004881765213820393,2.3347572761749706e-05,1.9888673093342337e-05,0.00017899805784008104,4.2959533881619455e-05,0.04669514552349941
360,360,2025-12-27,0.711,0.588,0.7138,-20.208333333333332,98.70833333333333,6.188657407407407,7.7,0.0,8388.7,,0.6866116253086458,0.007312413809537078,,12,0.29987090409215383,0.00029987090409215383,0.0001619302882097631,0.0073604676458983226,3.520223656733981e-05,2.998709040921538e-05,0.00026988381368293847,6.477211528390523e-05,0.07040447313467961
361,361,2025-12-28,0.424,0.423,0.0044,-25.2625,58.791666666666664,3.420138888888889,0.4,0.0,8388.7,,0.4025513651124188,0.00428717203844726,,12,0.17581036695312083,0.00017581036695312082,9.493759815468525e-05,0.004315345370667511,2.0638608294496796e-05,1.7581036695312082e-05,0.00015822933025780875,3.79750392618741e-05,0.04127721658899359
362,362,2025-12-29,0.387,0.387,0.0,-1.1208333333333333,98.375,4.430555555555555,0.0,0.0,8388.7,,0.3675569367242167,0.003914481376112907,,12,0.16052689301799614,0.00016052689301799614,8.668452222971792e-05,0.0039402055558962696,1.8844461354286508e-05,1.6052689301799614e-05,0.00014447420371619654,3.467380889188717e-05,0.03768892270857301
363,363,2025-12-30,0.533,0.488,0.2978,-0.7125,77.66666666666667,2.445601851851852,0.0,0.0,8388.7,,0.5187368645501167,0.0055245476074587425,,12,0.22655324615083225,0.00022655324615083224,0.0001223387529214494,0.005560852405520428,2.6595381069880307e-05,2.2655324615083226e-05,0.00020389792153574903,4.8935501168579765e-05,0.053190762139760615
364,364,2025-12-31,0.387,0.387,0.0,-6.608333333333333,100.0,3.3287037037037037,1.0,0.0,8388.7,,0.3675569367242167,0.003914481376112907,,12,0.16052689301799614,0.00016052689301799614,8.668452222971792e-05,0.0039402055558962696,1.8844461354286508e-05,1.6052689301799614e-05,0.00014447420371619654,3.467380889188717e-05,0.03768892270857301
365,365,2026-01-01,0.277,0.277,0.0,-10.262500000000001,99.625,2.936342592592593,5.2,14.94,8388.7,,0.2630833888181086,0.0028018380909128567,,1,2.059893984456857,0.0020598939844568573,0.001112342751606703,0.050561034163941046,0.0002418136416536311,0.00020598939844568574,0.0018539045860111716,0.0004449371006426812,0.48362728330726223
366,366,2026-01-02,0.48,0.48,0.0,-14.645833333333334,99.45833333333333,2.806712962962963,4.7,14.94,8388.7,0.1,0.455884572681199,0.004855170699054769,20.59659818334885,1,0.1,0.0001,5.4000000000000005e-05,0.002454545454545455,1.1739130434782611e-05,1e-05,9e-05,2.1600000000000003e-05,0.023478260869565223
367,367,2026-01-03,0.526,0.515,0.0508,-18.316666666666666,92.20833333333333,3.0474537037037037,0.6000000000000001,14.94,8388.7,0.0,0.499076333774546,0.005315162954698914,0.0,1,3.9076748339962357,0.003907674833996236,0.0021101444103579672,0.09591565501627124,0.0004587270457299929,0.0003907674833996236,0.003516907350596612,0.0008440577641431869,0.9174540914599858
368,368,2026-01-04,0.91,0.447,2.5079000000000002,-18.820833333333333,87.45833333333333,2.0671296296296293,2.5,14.94,8388.7,,0.920520009660097,0.009803538102880031,,1,7.207500401258644,0.007207500401258644,0.003892050216679668,0.17691137348543945,0.0008460978731912322,0.0007207500401258644,0.006486750361132779,0.0015568200866718672,1.6921957463824644
369,369,2026-01-05,1.012,0.357,3.4622,-19.3125,63.875,1.8541666666666665,0.1,14.94,8388.7,,1.032609712999038,0.010997293443439754,,1,8.085141922696828,0.008085141922696827,0.004365976638256287,0.19845348355710396,0.0009491253561426711,0.0008085141922696828,0.007276627730427145,0.0017463906553025147,1.8982507122853423
370,370,2026-01-06,0.975,0.383,3.0372,-13.570833333333333,71.20833333333333,3.741898148148148,0.0,14.94,8388.7,,0.9801155383914252,0.010438230483868677,,1,7.674122302723747,0.007674122302723747,0.004144026043470824,0.1883648201577647,0.0009008752268414835,0.0007674122302723747,0.006906710072451373,0.0016576104173883295,1.801750453682967
371,371,2026-01-07,1.084,0.316,4.0518,-9.558333333333334,25.541666666666668,3.395833333333333,0.0,14.94,8388.7,,1.1324020097062801,0.012060081403371881,,1,8.866497038296709,0.008866497038296709,0.004787908400680223,0.21763220003091924,0.0010408496523217877,0.0008866497038296709,0.007979847334467037,0.0019151633602720892,2.081699304643575
372,372,2026-01-08,0.716,0.499,1.3004,-9.820833333333333,64.20833333333333,3.2847222222222223,1.1,14.94,8388.7,,0.7439367806066652,0.007922926713460983,,1,5.824886573311426,0.005824886573311426,0.00314543874958817,0.1429744886176441,0.0006837910325191675,0.0005824886573311426,0.005242397915980283,0.001258175499835268,1.367582065038335
373,373,2026-01-09,0.7,0.618,0.36510000000000004,-11.137500000000001,68.29166666666667,2.3541666666666665,0.2,14.94,8388.7,,0.6640762195340911,0.0070724117380380706,,1,5.199593239179714,0.005199593239179714,0.002807780349157046,0.12762637950713845,0.0006103870324254448,0.0005199593239179714,0.004679633915261743,0.0011231121396628183,1.2207740648508898
374,374,2026-01-10,0.826,0.55,1.2869000000000002,-0.9625,95.70833333333333,3.278935185185185,0.1,14.94,8388.7,,0.7974465244800821,0.008492805485712874,,1,6.243857911676259,0.006243857911676259,0.00337168327230518,0.15325833055932636,0.0007329746244141696,0.0006243857911676259,0.005619472120508633,0.001348673308922072,1.4659492488283392
375,375,2026-01-11,0.988,0.502,2.32,1.4666666666666666,74.20833333333333,4.712962962962963,0.0,14.94,8388.7,,0.9787902928341654,0.010424116618683862,,1,7.663745876589085,0.007663745876589086,0.004138422773358107,0.18811012606173214,0.0008996571246430668,0.0007663745876589085,0.006897371288930177,0.0016553691093432426,1.7993142492861336
376,376,2026-01-12,1.062,0.425,3.2008,2.1041666666666665,79.04166666666667,5.216435185185184,0.2,14.94,8388.7,0.2,1.1044825587294502,0.011762739250468645,17.002842258195233,1,0.2,0.0002,0.00010800000000000001,0.00490909090909091,2.3478260869565222e-05,2e-05,0.00018,4.3200000000000007e-05,0.046956521739130445
377,377,2026-01-13,1.077,0.416,3.2804,3.654166666666667,67.66666666666667,5.475694444444445,1.9,14.94,8388.7,0.5,1.1226139219924223,0.011955838269219296,41.82057240497027,1,0.5,0.0005,0.00027,0.012272727272727274,5.869565217391305e-05,5e-05,0.00045000000000000004,0.000108,0.1173913043478261
378,378,2026-01-14,1.16,0.36,3.939,2.0124999999999997,45.625,3.9444444444444446,0.0,14.94,8388.7,5.6,1.226650867086555,0.013063831734471811,428.6644312191469,1,5.6,0.0056,0.003024,0.13745454545454547,0.0006573913043478261,0.00056,0.00504,0.0012096000000000001,1.3147826086956522
379,379,2026-01-15,1.16,0.381,3.6900999999999997,2.3916666666666666,25.791666666666668,10.179398148148149,0.0,14.94,8388.7,13.7,1.2016411619081762,0.012797478374322074,1070.5233952564295,1,13.7,0.013699999999999999,0.007398,0.3362727272727273,0.0016082608695652176,0.00137,0.012329999999999999,0.0029592,3.216521739130435
380,380,2026-01-16,1.191,0.376,28.954,-7.991666666666667,17.5,4.247685185185185,0.0,14.94,8388.7,18.7,6.9404142682193495,0.07391541195653606,252.9918930979648,1,18.7,0.018699999999999998,0.010098,0.459,0.002195217391304348,0.0018699999999999997,0.016829999999999998,0.0040392,4.390434782608695
381,381,2026-01-17,1.171,0.439,3.525,-5.3,51.166666666666664,5.872685185185185,0.0,14.94,8388.7,20.4,1.2391771565250385,0.01319723671699166,1545.7781380654226,1,20.4,0.020399999999999998,0.011016,0.5007272727272728,0.0023947826086956523,0.0020399999999999997,0.018359999999999998,0.0044063999999999996,4.789565217391305
382,382,2026-01-18,0.995,0.637,1.8088,-5.2,47.916666666666664,5.388888888888889,0.0,14.94,8388.7,11.3,1.031863769645423,0.010989349146723754,1028.2683577642867,1,11.3,0.011300000000000001,0.006102000000000001,0.2773636363636364,0.001326521739130435,0.0011300000000000001,0.010170000000000002,0.0024408000000000003,2.65304347826087
383,383,2026-01-19,0.854,0.733,0.6289,-15.079166666666666,51.583333333333336,1.5081018518518519,0.0,14.94,8388.7,8.3,0.8463676549854693,0.009013815525595248,920.8087270514549,1,8.3,0.0083,0.004482000000000001,0.20372727272727278,0.0009743478260869567,0.00083,0.00747,0.0017928000000000002,1.9486956521739136
384,384,2026-01-20,0.782,0.652,0.6337,-5.9875,98.20833333333333,5.250000000000001,1.6,14.94,8388.7,12.2,0.7725777299740768,0.008227952824223918,1482.750358519555,1,12.2,0.012199999999999999,0.006588,0.2994545454545455,0.0014321739130434784,0.00122,0.01098,0.0026352,2.8643478260869566
385,385,2026-01-21,0.623,0.597,0.121,-8.045833333333333,65.45833333333333,7.564814814814815,0.30000000000000004,14.94,8388.7,8.3,0.5966607550221009,0.006354437040985374,1306.1739295654318,1,8.3,0.0083,0.004482000000000001,0.20372727272727278,0.0009743478260869567,0.00083,0.00747,0.0017928000000000002,1.9486956521739136
386,386,2026-01-22,1.375,0.465,3.8011999999999997,-20.5125,50.5,3.153935185185185,0.1,14.94,8388.7,28.2,1.3860306591266558,0.014761226519698883,1910.4103552890438,1,28.2,0.0282,0.015228,0.6921818181818182,0.003310434782608696,0.00282,0.02538,0.0060912,6.620869565217392
387,387,2026-01-23,1.115,0.795,1.6593,-28.804166666666664,49.916666666666664,2.0104166666666665,0.1,14.94,8388.7,0.0,1.1709352667432804,0.012470460590815937,0.0,1,9.168205271297028,0.009168205271297029,0.004950830846500396,0.225037765750018,0.001076267575326173,0.0009168205271297029,0.008251384744167325,0.0019803323386001583,2.152535150652346
388,388,2026-01-24,1.277,0.708,2.5677,-20.375,83.79166666666667,1.2118055555555556,1.5,14.94,8388.7,3.0,1.324854922171402,0.014109704921125432,212.6196130089382,1,3.0,0.003,0.0016200000000000001,0.07363636363636365,0.00035217391304347834,0.00030000000000000003,0.0027,0.000648,0.7043478260869567
389,389,2026-01-25,1.515,0.419,4.6734,-20.412499999999998,24.791666666666668,3.657407407407407,0.0,14.94,8388.7,4.8,1.6003444107354308,0.017043667974332335,281.6295182016437,1,4.8,0.0048,0.002592,0.11781818181818184,0.0005634782608695653,0.00047999999999999996,0.00432,0.0010368,1.1269565217391306
390,390,2026-01-26,1.336,0.638,2.6816999999999998,-13.541666666666666,93.20833333333333,2.7418981481481484,0.4,14.94,8388.7,3.0,1.305061803459457,0.013898908206843216,215.8442918935842,1,3.0,0.003,0.0016200000000000001,0.07363636363636365,0.00035217391304347834,0.00030000000000000003,0.0027,0.000648,0.7043478260869567
391,391,2026-01-27,1.373,0.565,3.1025,-10.366666666666667,95.0,2.0555555555555554,1.1,14.94,8388.7,11.5,1.3546949450433456,0.014427501164711632,797.0888283917081,1,11.5,0.0115,0.00621,0.2822727272727273,0.00135,0.00115,0.01035,0.002484,2.7
392,392,2026-01-28,0.71,0.688,0.21459999999999999,-9.629166666666666,100.0,1.8587962962962963,0.4,14.94,8388.7,7.7,0.7100937717080887,0.007562498668691145,1018.1819974234327,1,7.7,0.0077,0.004158,0.18900000000000003,0.000903913043478261,0.0007700000000000001,0.00693,0.0016632,1.8078260869565221
393,393,2026-01-29,1.483,0.595,3.5695,-7.891666666666667,79.08333333333333,1.5844907407407407,0.2,14.94,8388.7,18.1,1.5269167313291232,0.016261663188655164,1113.0472812047503,1,18.1,0.0181,0.009774000000000001,0.4442727272727274,0.0021247826086956524,0.0018100000000000002,0.016290000000000002,0.003909600000000001,4.249565217391305
394,394,2026-01-30,1.117,0.807,1.3117999999999999,-5.7749999999999995,90.54166666666667,1.7106481481481484,0.0,14.94,8388.7,11.2,1.123554497965774,0.011965855403335491,935.996602205137,1,11.2,0.0112,0.006048,0.27490909090909094,0.0013147826086956523,0.00112,0.01008,0.0024192000000000003,2.6295652173913044
395,395,2026-01-31,1.204,0.718,1.678,1.1583333333333334,89.54166666666667,4.7094907407407405,1.3,14.94,8388.7,25.4,1.1451972125242282,0.01219635031338303,2082.590229646703,1,25.4,0.0254,0.013716,0.6234545454545455,0.002981739130434783,0.0025399999999999997,0.02286,0.005486400000000001,5.963478260869566
396,396,2026-02-01,0.725,0.716,0.0613,-5.516666666666667,96.08333333333333,3.09375,0.7,23.68,8388.7,5.1,0.6969869426320556,0.007422910939031393,687.0619952050096,2,5.1,0.0050999999999999995,0.002754,0.1251818181818182,0.0005986956521739131,0.0005099999999999999,0.0045899999999999995,0.0011015999999999999,1.1973913043478261
397,397,2026-02-02,1.7,0.521,4.4325,-2.154166666666667,67.875,2.875,2.0,23.68,8388.7,19.2,1.7430635246194917,0.018563626537197585,1034.2806650159255,2,19.2,0.0192,0.010368,0.47127272727272734,0.002253913043478261,0.0019199999999999998,0.01728,0.0041472,4.5078260869565225
398,398,2026-02-03,1.732,0.584,4.3516,-0.13333333333333333,82.20833333333333,2.759259259259259,0.0,23.68,8388.7,32.2,1.7927859559072599,0.019093170430412316,1686.4669027785264,2,32.2,0.0322,0.017388,0.7903636363636365,0.0037800000000000004,0.0032199999999999998,0.02898,0.0069552,7.560000000000001
399,399,2026-02-04,1.391,0.853,2.2391,2.5416666666666665,95.875,4.462962962962963,0.0,23.68,8388.7,19.5,1.4529139209459436,0.0154735332580743,1260.2163755860115,2,19.5,0.0195,0.010530000000000001,0.4786363636363637,0.002289130434782609,0.00195,0.01755,0.0042120000000000005,4.578260869565218
400,400,2026-02-05,1.866,0.509,4.9227,4.45,53.416666666666664,4.5405092592592595,0.0,23.68,8388.7,39.5,1.9138900616789973,0.02038292915688132,1937.8961530004,2,39.5,0.0395,0.021330000000000002,0.9695454545454547,0.004636956521739131,0.00395,0.03555,0.008532000000000001,9.273913043478263
401,401,2026-02-06,1.889,0.623,4.7014,0.5791666666666667,51.791666666666664,2.3090277777777777,0.0,23.68,8388.7,26.8,1.9710538316365849,0.020991723306929628,1276.6936572164607,2,26.8,0.0268,0.014472000000000002,0.657818181818182,0.00314608695652174,0.00268,0.024120000000000003,0.005788800000000001,6.29217391304348
402,402,2026-02-07,1.836,0.735,3.9475,-1.5125000000000002,63.583333333333336,2.4421296296296293,0.0,23.68,8388.7,21.1,1.868324262163131,0.019897653392037345,1060.4265530348323,2,21.1,0.0211,0.011394000000000001,0.517909090909091,0.002476956521739131,0.00211,0.01899,0.0045576,4.953913043478262
403,403,2026-02-08,1.487,1.044,1.5205,0.7041666666666666,94.375,3.493055555555556,1.8,23.68,8388.7,30.2,1.4470109571020764,0.015410666693137112,1959.6816024480677,2,30.2,0.030199999999999998,0.016308,0.7412727272727273,0.003545217391304348,0.0030199999999999997,0.02718,0.0065232,7.090434782608696
404,404,2026-02-09,1.969,0.64,4.6408000000000005,-2.566666666666667,17.916666666666668,3.5046296296296298,0.0,23.68,8388.7,39.1,2.0109156434531665,0.021416251602776222,1825.7163169922512,2,39.1,0.0391,0.021114000000000004,0.959727272727273,0.004590000000000001,0.00391,0.035190000000000006,0.008445600000000001,9.180000000000003
405,405,2026-02-10,1.846,0.923,3.5704000000000002,-3.2624999999999997,52.416666666666664,2.8449074074074074,0.2,23.68,8388.7,41.1,1.9645972392729845,0.02092296059825728,1964.3491563724165,2,41.1,0.041100000000000005,0.022194000000000005,1.008818181818182,0.0048247826086956535,0.004110000000000001,0.03699,0.008877600000000003,9.649565217391308
406,406,2026-02-11,2.014,0.838,4.1007,-3.0416666666666665,55.875,3.287037037037037,0.8,23.68,8388.7,32.6,2.059021322022608,0.021928577079540774,1486.644568033354,2,32.6,0.032600000000000004,0.017604,0.8001818181818183,0.003826956521739131,0.0032600000000000003,0.029340000000000005,0.0070416,7.653913043478263
407,407,2026-02-12,2.218,0.557,5.6466,-1.9208333333333334,47.791666666666664,3.534722222222222,0.0,23.68,8388.7,29.9,2.2849038304626195,0.024334225794426893,1228.7220580836313,2,29.9,0.0299,0.016146,0.733909090909091,0.0035100000000000005,0.00299,0.02691,0.0064584,7.0200000000000005
